2010 Federal Election House of Representatives First Preferences By Candidate By Polling Place for NSW [Please Note: These results are not final. Event:15508 Phase:PostElection Generated:2010-08-24T18:16:36 Cycle:1156ec49-ba92-419f-ad74-e269ebab66f1 Created:2010-08-24T18:02:33 Environment:PROD Site:CDC Server:DB01 Version:6.0.9.8314]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
NSW,110,Charlton,350,Glendale East,21259,COMBET,Greg,1,N,Y,ALP,Labor,852,0.33
NSW,110,Charlton,350,Glendale East,21630,LAWLER,Ann,2,N,N,CEC,Citizens Electoral Council of Australia,15,0.8
NSW,110,Charlton,350,Glendale East,21621,McDONALD,John Andrew,3,N,N,LP,Liberal,323,-2.45
NSW,110,Charlton,350,Glendale East,21384,McKENZIE,Ian,4,N,N,GRN,The Greens,117,1.82
NSW,110,Charlton,350,Glendale East,18426,BARRY,Patrick,5,N,N,IND,Independent,63,3.06
NSW,110,Charlton,350,Glendale East,21083,PICKSTONE,Mitchell,6,N,N,CDP,Christian Democratic Party (Fred Nile Group),32,-0.3
NSW,110,Charlton,350,Glendale East,999,Informal,Informal,999,N,N,,Informal,108,2.92
NSW,110,Charlton,34361,Glendore,21259,COMBET,Greg,1,N,Y,ALP,Labor,902,2.31
NSW,110,Charlton,34361,Glendore,21630,LAWLER,Ann,2,N,N,CEC,Citizens Electoral Council of Australia,21,1.11
NSW,110,Charlton,34361,Glendore,21621,McDONALD,John Andrew,3,N,N,LP,Liberal,364,-2.55
NSW,110,Charlton,34361,Glendore,21384,McKENZIE,Ian,4,N,N,GRN,The Greens,106,-0.8
NSW,110,Charlton,34361,Glendore,18426,BARRY,Patrick,5,N,N,IND,Independent,43,1.92
NSW,110,Charlton,34361,Glendore,21083,PICKSTONE,Mitchell,6,N,N,CDP,Christian Democratic Party (Fred Nile Group),49,0.05
NSW,110,Charlton,34361,Glendore,999,Informal,Informal,999,N,N,,Informal,75,0.61
NSW,110,Charlton,43978,Hillsborough (Charlton),21259,COMBET,Greg,1,N,Y,ALP,Labor,205,3.55
NSW,110,Charlton,43978,Hillsborough (Charlton),21630,LAWLER,Ann,2,N,N,CEC,Citizens Electoral Council of Australia,7,0.89
NSW,110,Charlton,43978,Hillsborough (Charlton),21621,McDONALD,John Andrew,3,N,N,LP,Liberal,85,-2.08
NSW,110,Charlton,43978,Hillsborough (Charlton),21384,McKENZIE,Ian,4,N,N,GRN,The Greens,35,-1.52
NSW,110,Charlton,43978,Hillsborough (Charlton),18426,BARRY,Patrick,5,N,N,IND,Independent,12,0.67
NSW,110,Charlton,43978,Hillsborough (Charlton),21083,PICKSTONE,Mitchell,6,N,N,CDP,Christian Democratic Party (Fred Nile Group),11,1.2
NSW,110,Charlton,43978,Hillsborough (Charlton),999,Informal,Informal,999,N,N,,Informal,40,1.92
NSW,110,Charlton,354,Kilaben Bay,21259,COMBET,Greg,1,N,Y,ALP,Labor,242,1.96
NSW,110,Charlton,354,Kilaben Bay,21630,LAWLER,Ann,2,N,N,CEC,Citizens Electoral Council of Australia,5,0.86
NSW,110,Charlton,354,Kilaben Bay,21621,McDONALD,John Andrew,3,N,N,LP,Liberal,262,-1.18
NSW,110,Charlton,354,Kilaben Bay,21384,McKENZIE,Ian,4,N,N,GRN,The Greens,46,-0.92
NSW,110,Charlton,354,Kilaben Bay,18426,BARRY,Patrick,5,N,N,IND,Independent,16,1.37
NSW,110,Charlton,354,Kilaben Bay,21083,PICKSTONE,Mitchell,6,N,N,CDP,Christian Democratic Party (Fred Nile Group),9,-0.01
NSW,110,Charlton,354,Kilaben Bay,999,Informal,Informal,999,N,N,,Informal,22,-0.35
NSW,110,Charlton,56830,Lambton (Charlton),21259,COMBET,Greg,1,N,Y,ALP,Labor,386,-1.8
NSW,110,Charlton,56830,Lambton (Charlton),21630,LAWLER,Ann,2,N,N,CEC,Citizens Electoral Council of Australia,10,1.3
NSW,110,Charlton,56830,Lambton (Charlton),21621,McDONALD,John Andrew,3,N,N,LP,Liberal,232,5.34
NSW,110,Charlton,56830,Lambton (Charlton),21384,McKENZIE,Ian,4,N,N,GRN,The Greens,103,4.42
NSW,110,Charlton,56830,Lambton (Charlton),18426,BARRY,Patrick,5,N,N,IND,Independent,25,3.25
NSW,110,Charlton,56830,Lambton (Charlton),21083,PICKSTONE,Mitchell,6,N,N,CDP,Christian Democratic Party (Fred Nile Group),13,0.31
NSW,110,Charlton,56830,Lambton (Charlton),999,Informal,Informal,999,N,N,,Informal,52,0.85
NSW,110,Charlton,33727,Martindale St,21259,COMBET,Greg,1,N,Y,ALP,Labor,613,-4.33
NSW,110,Charlton,33727,Martindale St,21630,LAWLER,Ann,2,N,N,CEC,Citizens Electoral Council of Australia,6,-0.36
NSW,110,Charlton,33727,Martindale St,21621,McDONALD,John Andrew,3,N,N,LP,Liberal,306,0.54
NSW,110,Charlton,33727,Martindale St,21384,McKENZIE,Ian,4,N,N,GRN,The Greens,118,4.1
NSW,110,Charlton,33727,Martindale St,18426,BARRY,Patrick,5,N,N,IND,Independent,39,2.27
NSW,110,Charlton,33727,Martindale St,21083,PICKSTONE,Mitchell,6,N,N,CDP,Christian Democratic Party (Fred Nile Group),29,1.04
NSW,110,Charlton,33727,Martindale St,999,Informal,Informal,999,N,N,,Informal,70,2.25
NSW,110,Charlton,360,Martinsville,21259,COMBET,Greg,1,N,Y,ALP,Labor,63,2.66
NSW,110,Charlton,360,Martinsville,21630,LAWLER,Ann,2,N,N,CEC,Citizens Electoral Council of Australia,0,0
NSW,110,Charlton,360,Martinsville,21621,McDONALD,John Andrew,3,N,N,LP,Liberal,54,-4.28
NSW,110,Charlton,360,Martinsville,21384,McKENZIE,Ian,4,N,N,GRN,The Greens,16,2.27
NSW,110,Charlton,360,Martinsville,18426,BARRY,Patrick,5,N,N,IND,Independent,7,0.44
NSW,110,Charlton,360,Martinsville,21083,PICKSTONE,Mitchell,6,N,N,CDP,Christian Democratic Party (Fred Nile Group),3,1.46
NSW,110,Charlton,360,Martinsville,999,Informal,Informal,999,N,N,,Informal,2,-0.5
NSW,110,Charlton,1883,Maryland,21259,COMBET,Greg,1,N,Y,ALP,Labor,1651,-2.09
NSW,110,Charlton,1883,Maryland,21630,LAWLER,Ann,2,N,N,CEC,Citizens Electoral Council of Australia,34,0.81
NSW,110,Charlton,1883,Maryland,21621,McDONALD,John Andrew,3,N,N,LP,Liberal,710,-0.49
NSW,110,Charlton,1883,Maryland,21384,McKENZIE,Ian,4,N,N,GRN,The Greens,199,0.98
NSW,110,Charlton,1883,Maryland,18426,BARRY,Patrick,5,N,N,IND,Independent,88,2.27
NSW,110,Charlton,1883,Maryland,21083,PICKSTONE,Mitchell,6,N,N,CDP,Christian Democratic Party (Fred Nile Group),92,0.96
NSW,110,Charlton,1883,Maryland,999,Informal,Informal,999,N,N,,Informal,215,3.02
NSW,110,Charlton,361,Minmi,21259,COMBET,Greg,1,N,Y,ALP,Labor,300,-5.46
NSW,110,Charlton,361,Minmi,21630,LAWLER,Ann,2,N,N,CEC,Citizens Electoral Council of Australia,14,1.99
NSW,110,Charlton,361,Minmi,21621,McDONALD,John Andrew,3,N,N,LP,Liberal,126,-0.84
NSW,110,Charlton,361,Minmi,21384,McKENZIE,Ian,4,N,N,GRN,The Greens,48,4.26
NSW,110,Charlton,361,Minmi,18426,BARRY,Patrick,5,N,N,IND,Independent,27,3.78
NSW,110,Charlton,361,Minmi,21083,PICKSTONE,Mitchell,6,N,N,CDP,Christian Democratic Party (Fred Nile Group),16,-0.9
NSW,110,Charlton,361,Minmi,999,Informal,Informal,999,N,N,,Informal,63,4.68
NSW,110,Charlton,362,Morisset,21259,COMBET,Greg,1,N,Y,ALP,Labor,801,6.72
NSW,110,Charlton,362,Morisset,21630,LAWLER,Ann,2,N,N,CEC,Citizens Electoral Council of Australia,8,0.36
NSW,110,Charlton,362,Morisset,21621,McDONALD,John Andrew,3,N,N,LP,Liberal,421,-7.17
NSW,110,Charlton,362,Morisset,21384,McKENZIE,Ian,4,N,N,GRN,The Greens,151,1.17
NSW,110,Charlton,362,Morisset,18426,BARRY,Patrick,5,N,N,IND,Independent,26,0.53
NSW,110,Charlton,362,Morisset,21083,PICKSTONE,Mitchell,6,N,N,CDP,Christian Democratic Party (Fred Nile Group),35,0.85
NSW,110,Charlton,362,Morisset,999,Informal,Informal,999,N,N,,Informal,119,3.09
NSW,110,Charlton,609,Morisset Peninsula,21259,COMBET,Greg,1,N,Y,ALP,Labor,436,1.08
NSW,110,Charlton,609,Morisset Peninsula,21630,LAWLER,Ann,2,N,N,CEC,Citizens Electoral Council of Australia,9,0.22
NSW,110,Charlton,609,Morisset Peninsula,21621,McDONALD,John Andrew,3,N,N,LP,Liberal,335,-2.06
NSW,110,Charlton,609,Morisset Peninsula,21384,McKENZIE,Ian,4,N,N,GRN,The Greens,71,2.27
NSW,110,Charlton,609,Morisset Peninsula,18426,BARRY,Patrick,5,N,N,IND,Independent,24,1.36
NSW,110,Charlton,609,Morisset Peninsula,21083,PICKSTONE,Mitchell,6,N,N,CDP,Christian Democratic Party (Fred Nile Group),19,-0.51
NSW,110,Charlton,609,Morisset Peninsula,999,Informal,Informal,999,N,N,,Informal,67,3.29
NSW,110,Charlton,2713,New Lambton Heights,21259,COMBET,Greg,1,N,Y,ALP,Labor,301,2.84
NSW,110,Charlton,2713,New Lambton Heights,21630,LAWLER,Ann,2,N,N,CEC,Citizens Electoral Council of Australia,7,0.97
NSW,110,Charlton,2713,New Lambton Heights,21621,McDONALD,John Andrew,3,N,N,LP,Liberal,263,-4.7
NSW,110,Charlton,2713,New Lambton Heights,21384,McKENZIE,Ian,4,N,N,GRN,The Greens,121,2.17
NSW,110,Charlton,2713,New Lambton Heights,18426,BARRY,Patrick,5,N,N,IND,Independent,13,0.73
NSW,110,Charlton,2713,New Lambton Heights,21083,PICKSTONE,Mitchell,6,N,N,CDP,Christian Democratic Party (Fred Nile Group),15,0.03
NSW,110,Charlton,2713,New Lambton Heights,999,Informal,Informal,999,N,N,,Informal,39,1.31
NSW,110,Charlton,1891,Pittown,21259,COMBET,Greg,1,N,Y,ALP,Labor,428,1.98
NSW,110,Charlton,1891,Pittown,21630,LAWLER,Ann,2,N,N,CEC,Citizens Electoral Council of Australia,8,0.81
NSW,110,Charlton,1891,Pittown,21621,McDONALD,John Andrew,3,N,N,LP,Liberal,151,-5.55
NSW,110,Charlton,1891,Pittown,21384,McKENZIE,Ian,4,N,N,GRN,The Greens,68,2.9
NSW,110,Charlton,1891,Pittown,18426,BARRY,Patrick,5,N,N,IND,Independent,34,2.68
NSW,110,Charlton,1891,Pittown,21083,PICKSTONE,Mitchell,6,N,N,CDP,Christian Democratic Party (Fred Nile Group),35,1.22
NSW,110,Charlton,1891,Pittown,999,Informal,Informal,999,N,N,,Informal,58,-0.18
NSW,110,Charlton,1892,Plattsburg,21259,COMBET,Greg,1,N,Y,ALP,Labor,1087,-3.26
NSW,110,Charlton,1892,Plattsburg,21630,LAWLER,Ann,2,N,N,CEC,Citizens Electoral Council of Australia,15,0.27
NSW,110,Charlton,1892,Plattsburg,21621,McDONALD,John Andrew,3,N,N,LP,Liberal,457,2.94
NSW,110,Charlton,1892,Plattsburg,21384,McKENZIE,Ian,4,N,N,GRN,The Greens,156,0.28
NSW,110,Charlton,1892,Plattsburg,18426,BARRY,Patrick,5,N,N,IND,Independent,66,1.92
NSW,110,Charlton,1892,Plattsburg,21083,PICKSTONE,Mitchell,6,N,N,CDP,Christian Democratic Party (Fred Nile Group),48,0.3
NSW,110,Charlton,1892,Plattsburg,999,Informal,Informal,999,N,N,,Informal,179,4.1
NSW,110,Charlton,365,Rathmines,21259,COMBET,Greg,1,N,Y,ALP,Labor,1141,3.2
NSW,110,Charlton,365,Rathmines,21630,LAWLER,Ann,2,N,N,CEC,Citizens Electoral Council of Australia,6,-0.02
NSW,110,Charlton,365,Rathmines,21621,McDONALD,John Andrew,3,N,N,LP,Liberal,766,-2.65
NSW,110,Charlton,365,Rathmines,21384,McKENZIE,Ian,4,N,N,GRN,The Greens,203,0.53
NSW,110,Charlton,365,Rathmines,18426,BARRY,Patrick,5,N,N,IND,Independent,66,1.21
NSW,110,Charlton,365,Rathmines,21083,PICKSTONE,Mitchell,6,N,N,CDP,Christian Democratic Party (Fred Nile Group),44,-0.23
NSW,110,Charlton,365,Rathmines,999,Informal,Informal,999,N,N,,Informal,164,2.74
NSW,110,Charlton,1906,Silver Ridge,21259,COMBET,Greg,1,N,Y,ALP,Labor,394,2.12
NSW,110,Charlton,1906,Silver Ridge,21630,LAWLER,Ann,2,N,N,CEC,Citizens Electoral Council of Australia,2,0.04
NSW,110,Charlton,1906,Silver Ridge,21621,McDONALD,John Andrew,3,N,N,LP,Liberal,256,-4.28
NSW,110,Charlton,1906,Silver Ridge,21384,McKENZIE,Ian,4,N,N,GRN,The Greens,88,1.62
NSW,110,Charlton,1906,Silver Ridge,18426,BARRY,Patrick,5,N,N,IND,Independent,29,2.47
NSW,110,Charlton,1906,Silver Ridge,21083,PICKSTONE,Mitchell,6,N,N,CDP,Christian Democratic Party (Fred Nile Group),29,1.62
NSW,110,Charlton,1906,Silver Ridge,999,Informal,Informal,999,N,N,,Informal,76,3.39
NSW,110,Charlton,33605,Special Hospital Team 1,21259,COMBET,Greg,1,N,Y,ALP,Labor,0,-58.82
NSW,110,Charlton,33605,Special Hospital Team 1,21630,LAWLER,Ann,2,N,N,CEC,Citizens Electoral Council of Australia,0,0
NSW,110,Charlton,33605,Special Hospital Team 1,21621,McDONALD,John Andrew,3,N,N,LP,Liberal,0,-33.33
NSW,110,Charlton,33605,Special Hospital Team 1,21384,McKENZIE,Ian,4,N,N,GRN,The Greens,0,-1.96
NSW,110,Charlton,33605,Special Hospital Team 1,18426,BARRY,Patrick,5,N,N,IND,Independent,0,-0.98
NSW,110,Charlton,33605,Special Hospital Team 1,21083,PICKSTONE,Mitchell,6,N,N,CDP,Christian Democratic Party (Fred Nile Group),0,-0.98
NSW,110,Charlton,33605,Special Hospital Team 1,999,Informal,Informal,999,N,N,,Informal,0,-9.73
NSW,110,Charlton,33949,Special Hospital Team 2,21259,COMBET,Greg,1,N,Y,ALP,Labor,0,-58.89
NSW,110,Charlton,33949,Special Hospital Team 2,21630,LAWLER,Ann,2,N,N,CEC,Citizens Electoral Council of Australia,0,0
NSW,110,Charlton,33949,Special Hospital Team 2,21621,McDONALD,John Andrew,3,N,N,LP,Liberal,0,-32.22
NSW,110,Charlton,33949,Special Hospital Team 2,21384,McKENZIE,Ian,4,N,N,GRN,The Greens,0,-2.22
NSW,110,Charlton,33949,Special Hospital Team 2,18426,BARRY,Patrick,5,N,N,IND,Independent,0,-1.11
NSW,110,Charlton,33949,Special Hospital Team 2,21083,PICKSTONE,Mitchell,6,N,N,CDP,Christian Democratic Party (Fred Nile Group),0,-1.11
NSW,110,Charlton,33949,Special Hospital Team 2,999,Informal,Informal,999,N,N,,Informal,0,-10
NSW,110,Charlton,56853,Special Hospital Team 3,21259,COMBET,Greg,1,N,Y,ALP,Labor,0,-60.87
NSW,110,Charlton,56853,Special Hospital Team 3,21630,LAWLER,Ann,2,N,N,CEC,Citizens Electoral Council of Australia,0,0
NSW,110,Charlton,56853,Special Hospital Team 3,21621,McDONALD,John Andrew,3,N,N,LP,Liberal,0,-34.78
NSW,110,Charlton,56853,Special Hospital Team 3,21384,McKENZIE,Ian,4,N,N,GRN,The Greens,0,0
NSW,110,Charlton,56853,Special Hospital Team 3,18426,BARRY,Patrick,5,N,N,IND,Independent,0,0
NSW,110,Charlton,56853,Special Hospital Team 3,21083,PICKSTONE,Mitchell,6,N,N,CDP,Christian Democratic Party (Fred Nile Group),0,0
NSW,110,Charlton,56853,Special Hospital Team 3,999,Informal,Informal,999,N,N,,Informal,0,-11.54
NSW,110,Charlton,367,Speers Point,21259,COMBET,Greg,1,N,Y,ALP,Labor,1069,1.69
NSW,110,Charlton,367,Speers Point,21630,LAWLER,Ann,2,N,N,CEC,Citizens Electoral Council of Australia,23,0.96
NSW,110,Charlton,367,Speers Point,21621,McDONALD,John Andrew,3,N,N,LP,Liberal,621,-1.88
NSW,110,Charlton,367,Speers Point,21384,McKENZIE,Ian,4,N,N,GRN,The Greens,143,-0.46
NSW,110,Charlton,367,Speers Point,18426,BARRY,Patrick,5,N,N,IND,Independent,102,1.94
NSW,110,Charlton,367,Speers Point,21083,PICKSTONE,Mitchell,6,N,N,CDP,Christian Democratic Party (Fred Nile Group),46,0.34
NSW,110,Charlton,367,Speers Point,999,Informal,Informal,999,N,N,,Informal,140,1.75
NSW,110,Charlton,14038,Sydney (Charlton),21259,COMBET,Greg,1,N,Y,ALP,Labor,12,-32.19
NSW,110,Charlton,14038,Sydney (Charlton),21630,LAWLER,Ann,2,N,N,CEC,Citizens Electoral Council of Australia,1,2.56
NSW,110,Charlton,14038,Sydney (Charlton),21621,McDONALD,John Andrew,3,N,N,LP,Liberal,16,26.22
NSW,110,Charlton,14038,Sydney (Charlton),21384,McKENZIE,Ian,4,N,N,GRN,The Greens,9,4.56
NSW,110,Charlton,14038,Sydney (Charlton),18426,BARRY,Patrick,5,N,N,IND,Independent,1,2.56
NSW,110,Charlton,14038,Sydney (Charlton),21083,PICKSTONE,Mitchell,6,N,N,CDP,Christian Democratic Party (Fred Nile Group),0,0
NSW,110,Charlton,14038,Sydney (Charlton),999,Informal,Informal,999,N,N,,Informal,3,-5.76
NSW,110,Charlton,370,Teralba,21259,COMBET,Greg,1,N,Y,ALP,Labor,529,0.66
NSW,110,Charlton,370,Teralba,21630,LAWLER,Ann,2,N,N,CEC,Citizens Electoral Council of Australia,9,0.95
NSW,110,Charlton,370,Teralba,21621,McDONALD,John Andrew,3,N,N,LP,Liberal,254,-3.24
NSW,110,Charlton,370,Teralba,21384,McKENZIE,Ian,4,N,N,GRN,The Greens,98,1.71
NSW,110,Charlton,370,Teralba,18426,BARRY,Patrick,5,N,N,IND,Independent,32,2
NSW,110,Charlton,370,Teralba,21083,PICKSTONE,Mitchell,6,N,N,CDP,Christian Democratic Party (Fred Nile Group),29,0.96
NSW,110,Charlton,370,Teralba,999,Informal,Informal,999,N,N,,Informal,70,3.13
NSW,110,Charlton,371,Toronto,21259,COMBET,Greg,1,N,Y,ALP,Labor,436,6.94
NSW,110,Charlton,371,Toronto,21630,LAWLER,Ann,2,N,N,CEC,Citizens Electoral Council of Australia,2,0
NSW,110,Charlton,371,Toronto,21621,McDONALD,John Andrew,3,N,N,LP,Liberal,194,-0.29
NSW,110,Charlton,371,Toronto,21384,McKENZIE,Ian,4,N,N,GRN,The Greens,47,-5.81
NSW,110,Charlton,371,Toronto,18426,BARRY,Patrick,5,N,N,IND,Independent,17,0.23
NSW,110,Charlton,371,Toronto,21083,PICKSTONE,Mitchell,6,N,N,CDP,Christian Democratic Party (Fred Nile Group),24,0.49
NSW,110,Charlton,371,Toronto,999,Informal,Informal,999,N,N,,Informal,33,0.82
NSW,110,Charlton,372,Toronto North,21259,COMBET,Greg,1,N,Y,ALP,Labor,339,3.99
NSW,110,Charlton,372,Toronto North,21630,LAWLER,Ann,2,N,N,CEC,Citizens Electoral Council of Australia,10,1.33
NSW,110,Charlton,372,Toronto North,21621,McDONALD,John Andrew,3,N,N,LP,Liberal,178,-4.9
NSW,110,Charlton,372,Toronto North,21384,McKENZIE,Ian,4,N,N,GRN,The Greens,66,0.73
NSW,110,Charlton,372,Toronto North,18426,BARRY,Patrick,5,N,N,IND,Independent,26,2.78
NSW,110,Charlton,372,Toronto North,21083,PICKSTONE,Mitchell,6,N,N,CDP,Christian Democratic Party (Fred Nile Group),4,-1.17
NSW,110,Charlton,372,Toronto North,999,Informal,Informal,999,N,N,,Informal,39,1.38
NSW,110,Charlton,33900,Toronto PPVC,21259,COMBET,Greg,1,N,Y,ALP,Labor,889,6.44
NSW,110,Charlton,33900,Toronto PPVC,21630,LAWLER,Ann,2,N,N,CEC,Citizens Electoral Council of Australia,17,0.46
NSW,110,Charlton,33900,Toronto PPVC,21621,McDONALD,John Andrew,3,N,N,LP,Liberal,669,-6.98
NSW,110,Charlton,33900,Toronto PPVC,21384,McKENZIE,Ian,4,N,N,GRN,The Greens,144,0.58
NSW,110,Charlton,33900,Toronto PPVC,18426,BARRY,Patrick,5,N,N,IND,Independent,77,2.78
NSW,110,Charlton,33900,Toronto PPVC,21083,PICKSTONE,Mitchell,6,N,N,CDP,Christian Democratic Party (Fred Nile Group),37,-0.25
NSW,110,Charlton,33900,Toronto PPVC,999,Informal,Informal,999,N,N,,Informal,96,2.4
NSW,110,Charlton,38205,Wallsend,21259,COMBET,Greg,1,N,Y,ALP,Labor,846,0.47
NSW,110,Charlton,38205,Wallsend,21630,LAWLER,Ann,2,N,N,CEC,Citizens Electoral Council of Australia,9,0.14
NSW,110,Charlton,38205,Wallsend,21621,McDONALD,John Andrew,3,N,N,LP,Liberal,363,-0.49
NSW,110,Charlton,38205,Wallsend,21384,McKENZIE,Ian,4,N,N,GRN,The Greens,122,1.1
NSW,110,Charlton,38205,Wallsend,18426,BARRY,Patrick,5,N,N,IND,Independent,39,1.42
NSW,110,Charlton,38205,Wallsend,21083,PICKSTONE,Mitchell,6,N,N,CDP,Christian Democratic Party (Fred Nile Group),39,0.86
NSW,110,Charlton,38205,Wallsend,999,Informal,Informal,999,N,N,,Informal,102,-2.17
NSW,110,Charlton,1901,Wallsend South,21259,COMBET,Greg,1,N,Y,ALP,Labor,1350,-0.96
NSW,110,Charlton,1901,Wallsend South,21630,LAWLER,Ann,2,N,N,CEC,Citizens Electoral Council of Australia,19,0.52
NSW,110,Charlton,1901,Wallsend South,21621,McDONALD,John Andrew,3,N,N,LP,Liberal,929,1.07
NSW,110,Charlton,1901,Wallsend South,21384,McKENZIE,Ian,4,N,N,GRN,The Greens,309,0.06
NSW,110,Charlton,1901,Wallsend South,18426,BARRY,Patrick,5,N,N,IND,Independent,88,1.67
NSW,110,Charlton,1901,Wallsend South,21083,PICKSTONE,Mitchell,6,N,N,CDP,Christian Democratic Party (Fred Nile Group),75,0.25
NSW,110,Charlton,1901,Wallsend South,999,Informal,Informal,999,N,N,,Informal,146,0.54
NSW,110,Charlton,375,Wangi Wangi,21259,COMBET,Greg,1,N,Y,ALP,Labor,821,1.15
NSW,110,Charlton,375,Wangi Wangi,21630,LAWLER,Ann,2,N,N,CEC,Citizens Electoral Council of Australia,10,0.34
NSW,110,Charlton,375,Wangi Wangi,21621,McDONALD,John Andrew,3,N,N,LP,Liberal,496,0.48
NSW,110,Charlton,375,Wangi Wangi,21384,McKENZIE,Ian,4,N,N,GRN,The Greens,134,-1.04
NSW,110,Charlton,375,Wangi Wangi,18426,BARRY,Patrick,5,N,N,IND,Independent,34,1.02
NSW,110,Charlton,375,Wangi Wangi,21083,PICKSTONE,Mitchell,6,N,N,CDP,Christian Democratic Party (Fred Nile Group),27,0.12
NSW,110,Charlton,375,Wangi Wangi,999,Informal,Informal,999,N,N,,Informal,134,3.09
NSW,110,Charlton,43974,Warners Bay (Charlton),21259,COMBET,Greg,1,N,Y,ALP,Labor,438,-0.5
NSW,110,Charlton,43974,Warners Bay (Charlton),21630,LAWLER,Ann,2,N,N,CEC,Citizens Electoral Council of Australia,8,0.53
NSW,110,Charlton,43974,Warners Bay (Charlton),21621,McDONALD,John Andrew,3,N,N,LP,Liberal,311,3.07
NSW,110,Charlton,43974,Warners Bay (Charlton),21384,McKENZIE,Ian,4,N,N,GRN,The Greens,80,-0.59
NSW,110,Charlton,43974,Warners Bay (Charlton),18426,BARRY,Patrick,5,N,N,IND,Independent,26,0.86
NSW,110,Charlton,43974,Warners Bay (Charlton),21083,PICKSTONE,Mitchell,6,N,N,CDP,Christian Democratic Party (Fred Nile Group),23,-0.2
NSW,110,Charlton,43974,Warners Bay (Charlton),999,Informal,Informal,999,N,N,,Informal,78,3.56
NSW,110,Charlton,32802,Warners Bay North,21259,COMBET,Greg,1,N,Y,ALP,Labor,639,1.85
NSW,110,Charlton,32802,Warners Bay North,21630,LAWLER,Ann,2,N,N,CEC,Citizens Electoral Council of Australia,5,0.24
NSW,110,Charlton,32802,Warners Bay North,21621,McDONALD,John Andrew,3,N,N,LP,Liberal,541,-2.84
NSW,110,Charlton,32802,Warners Bay North,21384,McKENZIE,Ian,4,N,N,GRN,The Greens,134,0.62
NSW,110,Charlton,32802,Warners Bay North,18426,BARRY,Patrick,5,N,N,IND,Independent,49,1.72
NSW,110,Charlton,32802,Warners Bay North,21083,PICKSTONE,Mitchell,6,N,N,CDP,Christian Democratic Party (Fred Nile Group),43,0.79
NSW,110,Charlton,32802,Warners Bay North,999,Informal,Informal,999,N,N,,Informal,108,1.25
NSW,110,Charlton,379,West Wallsend,21259,COMBET,Greg,1,N,Y,ALP,Labor,1180,-2.11
NSW,110,Charlton,379,West Wallsend,21630,LAWLER,Ann,2,N,N,CEC,Citizens Electoral Council of Australia,26,1.08
NSW,110,Charlton,379,West Wallsend,21621,McDONALD,John Andrew,3,N,N,LP,Liberal,316,0.16
NSW,110,Charlton,379,West Wallsend,21384,McKENZIE,Ian,4,N,N,GRN,The Greens,143,-1.76
NSW,110,Charlton,379,West Wallsend,18426,BARRY,Patrick,5,N,N,IND,Independent,68,2.09
NSW,110,Charlton,379,West Wallsend,21083,PICKSTONE,Mitchell,6,N,N,CDP,Christian Democratic Party (Fred Nile Group),85,3.28
NSW,110,Charlton,379,West Wallsend,999,Informal,Informal,999,N,N,,Informal,193,4.44
NSW,110,Charlton,31717,Woodrising,21259,COMBET,Greg,1,N,Y,ALP,Labor,348,5.68
NSW,110,Charlton,31717,Woodrising,21630,LAWLER,Ann,2,N,N,CEC,Citizens Electoral Council of Australia,3,-0.08
NSW,110,Charlton,31717,Woodrising,21621,McDONALD,John Andrew,3,N,N,LP,Liberal,94,-2.09
NSW,110,Charlton,31717,Woodrising,21384,McKENZIE,Ian,4,N,N,GRN,The Greens,35,1.4
NSW,110,Charlton,31717,Woodrising,18426,BARRY,Patrick,5,N,N,IND,Independent,14,1.24
NSW,110,Charlton,31717,Woodrising,21083,PICKSTONE,Mitchell,6,N,N,CDP,Christian Democratic Party (Fred Nile Group),2,-1.18
NSW,110,Charlton,31717,Woodrising,999,Informal,Informal,999,N,N,,Informal,33,-1.29
NSW,110,Charlton,623,Wyee,21259,COMBET,Greg,1,N,Y,ALP,Labor,630,1.36
NSW,110,Charlton,623,Wyee,21630,LAWLER,Ann,2,N,N,CEC,Citizens Electoral Council of Australia,12,0.53
NSW,110,Charlton,623,Wyee,21621,McDONALD,John Andrew,3,N,N,LP,Liberal,523,-1.32
NSW,110,Charlton,623,Wyee,21384,McKENZIE,Ian,4,N,N,GRN,The Greens,88,1.28
NSW,110,Charlton,623,Wyee,18426,BARRY,Patrick,5,N,N,IND,Independent,31,0.81
NSW,110,Charlton,623,Wyee,21083,PICKSTONE,Mitchell,6,N,N,CDP,Christian Democratic Party (Fred Nile Group),62,-0.16
NSW,110,Charlton,623,Wyee,999,Informal,Informal,999,N,N,,Informal,131,3.93
NSW,110,Charlton,31719,Wyee Point,21259,COMBET,Greg,1,N,Y,ALP,Labor,132,-7.37
NSW,110,Charlton,31719,Wyee Point,21630,LAWLER,Ann,2,N,N,CEC,Citizens Electoral Council of Australia,2,0.43
NSW,110,Charlton,31719,Wyee Point,21621,McDONALD,John Andrew,3,N,N,LP,Liberal,75,4.42
NSW,110,Charlton,31719,Wyee Point,21384,McKENZIE,Ian,4,N,N,GRN,The Greens,8,1.28
NSW,110,Charlton,31719,Wyee Point,18426,BARRY,Patrick,5,N,N,IND,Independent,7,2.16
