2010 Federal Election House of Representatives First Preferences By Candidate By Polling Place for ACT [Please Note: These results are not final. Event:15508 Phase:PostElection Generated:2010-08-26T21:24:45 Cycle:a7ed549e-50d8-4097-9da9-70ce0860a249 Created:2010-08-26T21:04:52 Environment:PROD Site:CDC Server:DB01 Version:6.0.9.8314]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
ACT,101,Canberra,8761,Chapman,21228,BRODTMANN,Gai,3,N,N,ALP,Australian Labor Party,1237,-6.76
ACT,101,Canberra,8761,Chapman,999,Informal,Informal,999,N,N,,Informal,115,2.13
ACT,101,Canberra,8763,Chisholm,20863,JONES,Giulia,1,N,N,LP,Liberal,710,4.96
ACT,101,Canberra,8763,Chisholm,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,274,5.81
ACT,101,Canberra,8763,Chisholm,21228,BRODTMANN,Gai,3,N,N,ALP,Australian Labor Party,832,-9.79
ACT,101,Canberra,8763,Chisholm,999,Informal,Informal,999,N,N,,Informal,114,1.66
ACT,101,Canberra,58708,City CANBERRA PPVC,20863,JONES,Giulia,1,N,N,LP,Liberal,637,-1.68
ACT,101,Canberra,58708,City CANBERRA PPVC,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,460,9.78
ACT,101,Canberra,58708,City CANBERRA PPVC,21228,BRODTMANN,Gai,3,N,N,ALP,Australian Labor Party,863,-7.29
ACT,101,Canberra,58708,City CANBERRA PPVC,999,Informal,Informal,999,N,N,,Informal,34,0.02
ACT,101,Canberra,31298,Conder,20863,JONES,Giulia,1,N,N,LP,Liberal,1330,0.42
ACT,101,Canberra,31298,Conder,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,522,5.67
ACT,101,Canberra,31298,Conder,21228,BRODTMANN,Gai,3,N,N,ALP,Australian Labor Party,1632,-4.99
ACT,101,Canberra,31298,Conder,999,Informal,Informal,999,N,N,,Informal,234,3.57
ACT,101,Canberra,8764,Curtin,20863,JONES,Giulia,1,N,N,LP,Liberal,981,0.35
ACT,101,Canberra,8764,Curtin,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,653,5.83
ACT,101,Canberra,8764,Curtin,21228,BRODTMANN,Gai,3,N,N,ALP,Australian Labor Party,1306,-5.48
ACT,101,Canberra,8764,Curtin,999,Informal,Informal,999,N,N,,Informal,117,1.72
ACT,101,Canberra,8766,Deakin,20863,JONES,Giulia,1,N,N,LP,Liberal,855,2.2
ACT,101,Canberra,8766,Deakin,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,276,5.03
ACT,101,Canberra,8766,Deakin,21228,BRODTMANN,Gai,3,N,N,ALP,Australian Labor Party,563,-6.68
ACT,101,Canberra,8766,Deakin,999,Informal,Informal,999,N,N,,Informal,49,1.17
ACT,101,Canberra,30092,Divisional Office (PREPOLL),20863,JONES,Giulia,1,N,N,LP,Liberal,607,3.05
ACT,101,Canberra,30092,Divisional Office (PREPOLL),20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,382,9.76
ACT,101,Canberra,30092,Divisional Office (PREPOLL),21228,BRODTMANN,Gai,3,N,N,ALP,Australian Labor Party,640,-12.07
ACT,101,Canberra,30092,Divisional Office (PREPOLL),999,Informal,Informal,999,N,N,,Informal,76,2.76
ACT,101,Canberra,8767,Duffy,20863,JONES,Giulia,1,N,N,LP,Liberal,645,1.99
ACT,101,Canberra,8767,Duffy,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,429,6.73
ACT,101,Canberra,8767,Duffy,21228,BRODTMANN,Gai,3,N,N,ALP,Australian Labor Party,936,-7.98
ACT,101,Canberra,8767,Duffy,999,Informal,Informal,999,N,N,,Informal,80,2.27
ACT,101,Canberra,8768,Fadden,20863,JONES,Giulia,1,N,N,LP,Liberal,977,1.17
ACT,101,Canberra,8768,Fadden,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,359,4.07
ACT,101,Canberra,8768,Fadden,21228,BRODTMANN,Gai,3,N,N,ALP,Australian Labor Party,998,-4.58
ACT,101,Canberra,8768,Fadden,999,Informal,Informal,999,N,N,,Informal,93,2.06
ACT,101,Canberra,8769,Farrer,20863,JONES,Giulia,1,N,N,LP,Liberal,1208,1.78
ACT,101,Canberra,8769,Farrer,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,414,4.3
ACT,101,Canberra,8769,Farrer,21228,BRODTMANN,Gai,3,N,N,ALP,Australian Labor Party,1135,-5.41
ACT,101,Canberra,8769,Farrer,999,Informal,Informal,999,N,N,,Informal,118,1.9
ACT,101,Canberra,8771,Gilmore,20863,JONES,Giulia,1,N,N,LP,Liberal,858,2.89
ACT,101,Canberra,8771,Gilmore,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,306,3.61
ACT,101,Canberra,8771,Gilmore,21228,BRODTMANN,Gai,3,N,N,ALP,Australian Labor Party,1008,-5.71
ACT,101,Canberra,8771,Gilmore,999,Informal,Informal,999,N,N,,Informal,141,3.75
ACT,101,Canberra,12072,Gordon,20863,JONES,Giulia,1,N,N,LP,Liberal,1506,-1.4
ACT,101,Canberra,12072,Gordon,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,605,6.29
ACT,101,Canberra,12072,Gordon,21228,BRODTMANN,Gai,3,N,N,ALP,Australian Labor Party,1879,-4.24
ACT,101,Canberra,12072,Gordon,999,Informal,Informal,999,N,N,,Informal,310,4.18
ACT,101,Canberra,8772,Gowrie,20863,JONES,Giulia,1,N,N,LP,Liberal,821,3.98
ACT,101,Canberra,8772,Gowrie,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,296,4.05
ACT,101,Canberra,8772,Gowrie,21228,BRODTMANN,Gai,3,N,N,ALP,Australian Labor Party,892,-6.77
ACT,101,Canberra,8772,Gowrie,999,Informal,Informal,999,N,N,,Informal,143,3.98
ACT,101,Canberra,8817,Griffith,20863,JONES,Giulia,1,N,N,LP,Liberal,688,0.45
ACT,101,Canberra,8817,Griffith,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,362,4.85
ACT,101,Canberra,8817,Griffith,21228,BRODTMANN,Gai,3,N,N,ALP,Australian Labor Party,735,-5.06
ACT,101,Canberra,8817,Griffith,999,Informal,Informal,999,N,N,,Informal,74,1.41
ACT,101,Canberra,8773,Holder,20863,JONES,Giulia,1,N,N,LP,Liberal,684,3.04
ACT,101,Canberra,8773,Holder,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,377,6.26
ACT,101,Canberra,8773,Holder,21228,BRODTMANN,Gai,3,N,N,ALP,Australian Labor Party,839,-8.52
ACT,101,Canberra,8773,Holder,999,Informal,Informal,999,N,N,,Informal,73,1.37
ACT,101,Canberra,8774,Hughes,20863,JONES,Giulia,1,N,N,LP,Liberal,1061,3.03
ACT,101,Canberra,8774,Hughes,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,551,4.8
ACT,101,Canberra,8774,Hughes,21228,BRODTMANN,Gai,3,N,N,ALP,Australian Labor Party,1146,-7.36
ACT,101,Canberra,8774,Hughes,999,Informal,Informal,999,N,N,,Informal,115,2.03
ACT,101,Canberra,8884,Isabella Plains,20863,JONES,Giulia,1,N,N,LP,Liberal,906,-0.83
ACT,101,Canberra,8884,Isabella Plains,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,433,6.79
ACT,101,Canberra,8884,Isabella Plains,21228,BRODTMANN,Gai,3,N,N,ALP,Australian Labor Party,1285,-5.12
ACT,101,Canberra,8884,Isabella Plains,999,Informal,Informal,999,N,N,,Informal,174,3.39
ACT,101,Canberra,8776,Kambah North,20863,JONES,Giulia,1,N,N,LP,Liberal,898,6.33
ACT,101,Canberra,8776,Kambah North,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,435,3.75
ACT,101,Canberra,8776,Kambah North,21228,BRODTMANN,Gai,3,N,N,ALP,Australian Labor Party,1103,-9.05
ACT,101,Canberra,8776,Kambah North,999,Informal,Informal,999,N,N,,Informal,114,1.77
ACT,101,Canberra,8777,Kambah South,20863,JONES,Giulia,1,N,N,LP,Liberal,626,2.89
ACT,101,Canberra,8777,Kambah South,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,386,5.35
ACT,101,Canberra,8777,Kambah South,21228,BRODTMANN,Gai,3,N,N,ALP,Australian Labor Party,965,-7.08
ACT,101,Canberra,8777,Kambah South,999,Informal,Informal,999,N,N,,Informal,103,2.38
ACT,101,Canberra,8778,Kambah West,20863,JONES,Giulia,1,N,N,LP,Liberal,983,2.26
ACT,101,Canberra,8778,Kambah West,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,524,5.02
ACT,101,Canberra,8778,Kambah West,21228,BRODTMANN,Gai,3,N,N,ALP,Australian Labor Party,1308,-6.35
ACT,101,Canberra,8778,Kambah West,999,Informal,Informal,999,N,N,,Informal,145,2.46
ACT,101,Canberra,8779,Lyons,20863,JONES,Giulia,1,N,N,LP,Liberal,460,1.87
ACT,101,Canberra,8779,Lyons,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,346,6.35
ACT,101,Canberra,8779,Lyons,21228,BRODTMANN,Gai,3,N,N,ALP,Australian Labor Party,696,-7.54
ACT,101,Canberra,8779,Lyons,999,Informal,Informal,999,N,N,,Informal,79,2.58
ACT,101,Canberra,8780,Mawson,20863,JONES,Giulia,1,N,N,LP,Liberal,1022,3.72
ACT,101,Canberra,8780,Mawson,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,442,4.66
ACT,101,Canberra,8780,Mawson,21228,BRODTMANN,Gai,3,N,N,ALP,Australian Labor Party,1085,-7.59
ACT,101,Canberra,8780,Mawson,999,Informal,Informal,999,N,N,,Informal,113,1.88
ACT,101,Canberra,8781,Monash,20863,JONES,Giulia,1,N,N,LP,Liberal,1133,1.79
ACT,101,Canberra,8781,Monash,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,451,5.28
ACT,101,Canberra,8781,Monash,21228,BRODTMANN,Gai,3,N,N,ALP,Australian Labor Party,1333,-6.07
ACT,101,Canberra,8781,Monash,999,Informal,Informal,999,N,N,,Informal,193,3.6
ACT,101,Canberra,8782,Narrabundah,20863,JONES,Giulia,1,N,N,LP,Liberal,640,3.91
ACT,101,Canberra,8782,Narrabundah,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,456,3.43
ACT,101,Canberra,8782,Narrabundah,21228,BRODTMANN,Gai,3,N,N,ALP,Australian Labor Party,984,-6.62
ACT,101,Canberra,8782,Narrabundah,999,Informal,Informal,999,N,N,,Informal,123,2.49
ACT,101,Canberra,32706,Norfolk Island PPVC,20863,JONES,Giulia,1,N,N,LP,Liberal,0,-34.18
ACT,101,Canberra,32706,Norfolk Island PPVC,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,0,-13.92
ACT,101,Canberra,32706,Norfolk Island PPVC,21228,BRODTMANN,Gai,3,N,N,ALP,Australian Labor Party,0,-50.63
ACT,101,Canberra,32706,Norfolk Island PPVC,999,Informal,Informal,999,N,N,,Informal,0,-1.25
ACT,101,Canberra,8783,Oaks Estate,20863,JONES,Giulia,1,N,N,LP,Liberal,34,-4.08
ACT,101,Canberra,8783,Oaks Estate,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,41,8.87
ACT,101,Canberra,8783,Oaks Estate,21228,BRODTMANN,Gai,3,N,N,ALP,Australian Labor Party,61,-2.67
ACT,101,Canberra,8783,Oaks Estate,999,Informal,Informal,999,N,N,,Informal,20,8.74
ACT,101,Canberra,8784,Pearce,20863,JONES,Giulia,1,N,N,LP,Liberal,1091,3.38
ACT,101,Canberra,8784,Pearce,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,564,3.88
ACT,101,Canberra,8784,Pearce,21228,BRODTMANN,Gai,3,N,N,ALP,Australian Labor Party,1415,-6.66
ACT,101,Canberra,8784,Pearce,999,Informal,Informal,999,N,N,,Informal,137,2.14
ACT,101,Canberra,58809,Prison Mobile Team 1,20863,JONES,Giulia,1,N,N,LP,Liberal,3,-14.44
ACT,101,Canberra,58809,Prison Mobile Team 1,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,4,28.89
ACT,101,Canberra,58809,Prison Mobile Team 1,21228,BRODTMANN,Gai,3,N,N,ALP,Australian Labor Party,3,-14.44
ACT,101,Canberra,58809,Prison Mobile Team 1,999,Informal,Informal,999,N,N,,Informal,2,16.67
ACT,101,Canberra,8785,Red Hill,20863,JONES,Giulia,1,N,N,LP,Liberal,884,1.27
ACT,101,Canberra,8785,Red Hill,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,428,5.19
ACT,101,Canberra,8785,Red Hill,21228,BRODTMANN,Gai,3,N,N,ALP,Australian Labor Party,904,-5.86
ACT,101,Canberra,8785,Red Hill,999,Informal,Informal,999,N,N,,Informal,89,2.5
ACT,101,Canberra,8786,Richardson,20863,JONES,Giulia,1,N,N,LP,Liberal,652,3.6
ACT,101,Canberra,8786,Richardson,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,269,5.58
ACT,101,Canberra,8786,Richardson,21228,BRODTMANN,Gai,3,N,N,ALP,Australian Labor Party,835,-7.64
ACT,101,Canberra,8786,Richardson,999,Informal,Informal,999,N,N,,Informal,111,1.62
ACT,101,Canberra,32712,Special Hospital Team 1,20863,JONES,Giulia,1,N,N,LP,Liberal,57,1.06
ACT,101,Canberra,32712,Special Hospital Team 1,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,11,-2.58
ACT,101,Canberra,32712,Special Hospital Team 1,21228,BRODTMANN,Gai,3,N,N,ALP,Australian Labor Party,59,2.64
ACT,101,Canberra,32712,Special Hospital Team 1,999,Informal,Informal,999,N,N,,Informal,5,0.53
ACT,101,Canberra,58810,Special Hospital Team 2,20863,JONES,Giulia,1,N,N,LP,Liberal,80,12.15
ACT,101,Canberra,58810,Special Hospital Team 2,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,16,0.22
ACT,101,Canberra,58810,Special Hospital Team 2,21228,BRODTMANN,Gai,3,N,N,ALP,Australian Labor Party,46,-11.21
ACT,101,Canberra,58810,Special Hospital Team 2,999,Informal,Informal,999,N,N,,Informal,10,3.76
ACT,101,Canberra,58811,Special Hospital Team 3,20863,JONES,Giulia,1,N,N,LP,Liberal,47,2.49
ACT,101,Canberra,58811,Special Hospital Team 3,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,9,-2.1
ACT,101,Canberra,58811,Special Hospital Team 3,21228,BRODTMANN,Gai,3,N,N,ALP,Australian Labor Party,45,0.51
ACT,101,Canberra,58811,Special Hospital Team 3,999,Informal,Informal,999,N,N,,Informal,6,2.93
ACT,101,Canberra,46425,Stirling,20863,JONES,Giulia,1,N,N,LP,Liberal,372,10.8
ACT,101,Canberra,46425,Stirling,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,167,3.87
ACT,101,Canberra,46425,Stirling,21228,BRODTMANN,Gai,3,N,N,ALP,Australian Labor Party,405,-13.59
ACT,101,Canberra,46425,Stirling,999,Informal,Informal,999,N,N,,Informal,36,2.48
ACT,101,Canberra,8788,Tharwa,20863,JONES,Giulia,1,N,N,LP,Liberal,54,-1.93
ACT,101,Canberra,8788,Tharwa,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,23,0.54
ACT,101,Canberra,8788,Tharwa,21228,BRODTMANN,Gai,3,N,N,ALP,Australian Labor Party,49,1.39
ACT,101,Canberra,8788,Tharwa,999,Informal,Informal,999,N,N,,Informal,3,-0.7
ACT,101,Canberra,11878,Theodore,20863,JONES,Giulia,1,N,N,LP,Liberal,639,-0.72
ACT,101,Canberra,11878,Theodore,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,315,6.05
ACT,101,Canberra,11878,Theodore,21228,BRODTMANN,Gai,3,N,N,ALP,Australian Labor Party,810,-4.34
ACT,101,Canberra,11878,Theodore,999,Informal,Informal,999,N,N,,Informal,81,2.55
ACT,101,Canberra,32704,Tuggeranong PPVC,20863,JONES,Giulia,1,N,N,LP,Liberal,2932,5.34
ACT,101,Canberra,32704,Tuggeranong PPVC,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,1171,2.11
ACT,101,Canberra,32704,Tuggeranong PPVC,21228,BRODTMANN,Gai,3,N,N,ALP,Australian Labor Party,3314,-6.69
ACT,101,Canberra,32704,Tuggeranong PPVC,999,Informal,Informal,999,N,N,,Informal,555,5.23
ACT,101,Canberra,8790,Wanniassa,20863,JONES,Giulia,1,N,N,LP,Liberal,876,4.3
ACT,101,Canberra,8790,Wanniassa,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,448,6.12
ACT,101,Canberra,8790,Wanniassa,21228,BRODTMANN,Gai,3,N,N,ALP,Australian Labor Party,1214,-9.7
ACT,101,Canberra,8790,Wanniassa,999,Informal,Informal,999,N,N,,Informal,196,4.5
ACT,101,Canberra,8791,Wanniassa Hills,20863,JONES,Giulia,1,N,N,LP,Liberal,842,-0.15
ACT,101,Canberra,8791,Wanniassa Hills,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,448,5.59
ACT,101,Canberra,8791,Wanniassa Hills,21228,BRODTMANN,Gai,3,N,N,ALP,Australian Labor Party,1189,-4.56
ACT,101,Canberra,8791,Wanniassa Hills,999,Informal,Informal,999,N,N,,Informal,98,1.53
ACT,101,Canberra,8792,Waramanga,20863,JONES,Giulia,1,N,N,LP,Liberal,923,1.77
ACT,101,Canberra,8792,Waramanga,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,549,5.81
ACT,101,Canberra,8792,Waramanga,21228,BRODTMANN,Gai,3,N,N,ALP,Australian Labor Party,1290,-6.62
ACT,101,Canberra,8792,Waramanga,999,Informal,Informal,999,N,N,,Informal,130,1.89
ACT,101,Canberra,8793,Weston,20863,JONES,Giulia,1,N,N,LP,Liberal,495,2.65
ACT,101,Canberra,8793,Weston,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,269,3.82
ACT,101,Canberra,8793,Weston,21228,BRODTMANN,Gai,3,N,N,ALP,Australian Labor Party,690,-5.46
ACT,101,Canberra,8793,Weston,999,Informal,Informal,999,N,N,,Informal,50,1.14
ACT,101,Canberra,32705,Woden PPVC,20863,JONES,Giulia,1,N,N,LP,Liberal,2557,5.23
ACT,101,Canberra,32705,Woden PPVC,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,1215,5.08
ACT,101,Canberra,32705,Woden PPVC,21228,BRODTMANN,Gai,3,N,N,ALP,Australian Labor Party,2712,-9.53
ACT,101,Canberra,32705,Woden PPVC,999,Informal,Informal,999,N,N,,Informal,216,1.48
ACT,101,Canberra,8840,Yarralumla,20863,JONES,Giulia,1,N,N,LP,Liberal,702,2.83
ACT,101,Canberra,8840,Yarralumla,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,357,3.98
ACT,101,Canberra,8840,Yarralumla,21228,BRODTMANN,Gai,3,N,N,ALP,Australian Labor Party,742,-6.46
ACT,101,Canberra,8840,Yarralumla,999,Informal,Informal,999,N,N,,Informal,73,2.35
ACT,102,Fraser,8801,Ainslie North,20858,MILLIGAN,James Keith,1,N,N,LP,Liberal,469,1.06
ACT,102,Fraser,8801,Ainslie North,21307,HEDGES-PHILLIPS,Quintin,2,N,N,SPA,Secular Party of Australia,36,1.59
ACT,102,Fraser,8801,Ainslie North,21210,LEIGH,Andrew,3,N,N,ALP,Australian Labor Party,1050,-10.28
ACT,102,Fraser,8801,Ainslie North,20860,ESGUERRA,Indra,4,N,N,GRN,The Greens,706,11.63
ACT,102,Fraser,8801,Ainslie North,999,Informal,Informal,999,N,N,,Informal,97,0.82
ACT,102,Fraser,8804,Ainslie South,20858,MILLIGAN,James Keith,1,N,N,LP,Liberal,169,-2.15
ACT,102,Fraser,8804,Ainslie South,21307,HEDGES-PHILLIPS,Quintin,2,N,N,SPA,Secular Party of Australia,20,2.42
ACT,102,Fraser,8804,Ainslie South,21210,LEIGH,Andrew,3,N,N,ALP,Australian Labor Party,399,-6.22
ACT,102,Fraser,8804,Ainslie South,20860,ESGUERRA,Indra,4,N,N,GRN,The Greens,239,9.96
ACT,102,Fraser,8804,Ainslie South,999,Informal,Informal,999,N,N,,Informal,27,1.54
ACT,102,Fraser,38197,Amaroo,20858,MILLIGAN,James Keith,1,N,N,LP,Liberal,1254,-3.97
ACT,102,Fraser,38197,Amaroo,21307,HEDGES-PHILLIPS,Quintin,2,N,N,SPA,Secular Party of Australia,41,1.35
ACT,102,Fraser,38197,Amaroo,21210,LEIGH,Andrew,3,N,N,ALP,Australian Labor Party,1362,1.51
ACT,102,Fraser,38197,Amaroo,20860,ESGUERRA,Indra,4,N,N,GRN,The Greens,375,4.04
ACT,102,Fraser,38197,Amaroo,999,Informal,Informal,999,N,N,,Informal,116,1.48
ACT,102,Fraser,8803,Aranda,20858,MILLIGAN,James Keith,1,N,N,LP,Liberal,683,1.61
ACT,102,Fraser,8803,Aranda,21307,HEDGES-PHILLIPS,Quintin,2,N,N,SPA,Secular Party of Australia,53,1.9
ACT,102,Fraser,8803,Aranda,21210,LEIGH,Andrew,3,N,N,ALP,Australian Labor Party,1333,-8.32
ACT,102,Fraser,8803,Aranda,20860,ESGUERRA,Indra,4,N,N,GRN,The Greens,717,8.22
ACT,102,Fraser,8803,Aranda,999,Informal,Informal,999,N,N,,Informal,88,1.1
ACT,102,Fraser,8805,Belconnen,20858,MILLIGAN,James Keith,1,N,N,LP,Liberal,752,0.92
ACT,102,Fraser,8805,Belconnen,21307,HEDGES-PHILLIPS,Quintin,2,N,N,SPA,Secular Party of Australia,65,2.6
ACT,102,Fraser,8805,Belconnen,21210,LEIGH,Andrew,3,N,N,ALP,Australian Labor Party,1121,-5.85
ACT,102,Fraser,8805,Belconnen,20860,ESGUERRA,Indra,4,N,N,GRN,The Greens,561,7.46
ACT,102,Fraser,8805,Belconnen,999,Informal,Informal,999,N,N,,Informal,111,1.35
ACT,102,Fraser,32464,Belconnen PPVC,20858,MILLIGAN,James Keith,1,N,N,LP,Liberal,2840,8.39
ACT,102,Fraser,32464,Belconnen PPVC,21307,HEDGES-PHILLIPS,Quintin,2,N,N,SPA,Secular Party of Australia,141,1.92
ACT,102,Fraser,32464,Belconnen PPVC,21210,LEIGH,Andrew,3,N,N,ALP,Australian Labor Party,3136,-7.6
ACT,102,Fraser,32464,Belconnen PPVC,20860,ESGUERRA,Indra,4,N,N,GRN,The Greens,1208,1.98
ACT,102,Fraser,32464,Belconnen PPVC,999,Informal,Informal,999,N,N,,Informal,368,3.42
ACT,102,Fraser,8802,Braddon,20858,MILLIGAN,James Keith,1,N,N,LP,Liberal,441,-0.94
ACT,102,Fraser,8802,Braddon,21307,HEDGES-PHILLIPS,Quintin,2,N,N,SPA,Secular Party of Australia,48,2.55
ACT,102,Fraser,8802,Braddon,21210,LEIGH,Andrew,3,N,N,ALP,Australian Labor Party,858,-8.37
ACT,102,Fraser,8802,Braddon,20860,ESGUERRA,Indra,4,N,N,GRN,The Greens,534,11.01
ACT,102,Fraser,8802,Braddon,999,Informal,Informal,999,N,N,,Informal,108,2.58
ACT,102,Fraser,12073,Bruce,20858,MILLIGAN,James Keith,1,N,N,LP,Liberal,317,0.22
ACT,102,Fraser,12073,Bruce,21307,HEDGES-PHILLIPS,Quintin,2,N,N,SPA,Secular Party of Australia,15,1.68
ACT,102,Fraser,12073,Bruce,21210,LEIGH,Andrew,3,N,N,ALP,Australian Labor Party,429,-1.86
ACT,102,Fraser,12073,Bruce,20860,ESGUERRA,Indra,4,N,N,GRN,The Greens,134,3.19
ACT,102,Fraser,12073,Bruce,999,Informal,Informal,999,N,N,,Informal,35,1.83
ACT,102,Fraser,8806,Campbell,20858,MILLIGAN,James Keith,1,N,N,LP,Liberal,1006,5.84
ACT,102,Fraser,8806,Campbell,21307,HEDGES-PHILLIPS,Quintin,2,N,N,SPA,Secular Party of Australia,38,1.8
ACT,102,Fraser,8806,Campbell,21210,LEIGH,Andrew,3,N,N,ALP,Australian Labor Party,687,-9.1
ACT,102,Fraser,8806,Campbell,20860,ESGUERRA,Indra,4,N,N,GRN,The Greens,377,5.13
ACT,102,Fraser,8806,Campbell,999,Informal,Informal,999,N,N,,Informal,57,1.03
ACT,102,Fraser,8807,Charnwood,20858,MILLIGAN,James Keith,1,N,N,LP,Liberal,1163,1.88
ACT,102,Fraser,8807,Charnwood,21307,HEDGES-PHILLIPS,Quintin,2,N,N,SPA,Secular Party of Australia,76,2.18
ACT,102,Fraser,8807,Charnwood,21210,LEIGH,Andrew,3,N,N,ALP,Australian Labor Party,1759,-3.6
ACT,102,Fraser,8807,Charnwood,20860,ESGUERRA,Indra,4,N,N,GRN,The Greens,496,4.26
ACT,102,Fraser,8807,Charnwood,999,Informal,Informal,999,N,N,,Informal,250,4
ACT,102,Fraser,8808,City,20858,MILLIGAN,James Keith,1,N,N,LP,Liberal,361,-0.27
ACT,102,Fraser,8808,City,21307,HEDGES-PHILLIPS,Quintin,2,N,N,SPA,Secular Party of Australia,46,3.12
ACT,102,Fraser,8808,City,21210,LEIGH,Andrew,3,N,N,ALP,Australian Labor Party,600,-10.12
ACT,102,Fraser,8808,City,20860,ESGUERRA,Indra,4,N,N,GRN,The Greens,469,13.04
