2010 Federal Election House of Representatives Two Candidate Preferred By Candidate By Polling Place [Please Note: These results are not final. Event:15508 Phase:PostElection Generated:2010-08-25T06:44:06 Cycle:3cc2cbf8-c873-4707-900e-3ed984b180a0 Created:2010-08-25T06:32:21 Environment:PROD Site:CDC Server:DB01 Version:6.0.9.8314]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
NSW,112,Cook,445,Wanda Beach,21572,MORRISON,Scott,3,N,Y,LP,Liberal,783,6.97
NSW,112,Cook,446,Woolooware,21258,SCAYSBROOK,Peter,2,N,N,ALP,Labor,793,-5.52
NSW,112,Cook,446,Woolooware,21572,MORRISON,Scott,3,N,Y,LP,Liberal,1295,5.52
NSW,112,Cook,447,Yowie Bay,21258,SCAYSBROOK,Peter,2,N,N,ALP,Labor,671,-5.18
NSW,112,Cook,447,Yowie Bay,21572,MORRISON,Scott,3,N,Y,LP,Liberal,1587,5.18
NSW,113,Cowper,474,Aldavilla,21230,SEKFY,Paul,1,N,N,ALP,Labor,373,-14.26
NSW,113,Cowper,474,Aldavilla,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,719,14.26
NSW,113,Cowper,31727,Bayldon,21230,SEKFY,Paul,1,N,N,ALP,Labor,1190,-7.27
NSW,113,Cowper,31727,Bayldon,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,1636,7.27
NSW,113,Cowper,454,Bellbrook,21230,SEKFY,Paul,1,N,N,ALP,Labor,40,-14.53
NSW,113,Cowper,454,Bellbrook,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,61,14.53
NSW,113,Cowper,456,Bellingen,21230,SEKFY,Paul,1,N,N,ALP,Labor,1323,-3.19
NSW,113,Cowper,456,Bellingen,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,858,3.19
NSW,113,Cowper,457,Bellingen Hospital,21230,SEKFY,Paul,1,N,N,ALP,Labor,185,-12.22
NSW,113,Cowper,457,Bellingen Hospital,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,165,12.22
NSW,113,Cowper,458,Boambee,21230,SEKFY,Paul,1,N,N,ALP,Labor,555,-7.6
NSW,113,Cowper,458,Boambee,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,1124,7.6
NSW,113,Cowper,459,Bonville,21230,SEKFY,Paul,1,N,N,ALP,Labor,351,-7.02
NSW,113,Cowper,459,Bonville,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,661,7.02
NSW,113,Cowper,32370,Bostobrick,21230,SEKFY,Paul,1,N,N,ALP,Labor,39,-14
NSW,113,Cowper,32370,Bostobrick,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,66,14
NSW,113,Cowper,460,Bowraville,21230,SEKFY,Paul,1,N,N,ALP,Labor,440,-9.33
NSW,113,Cowper,460,Bowraville,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,577,9.33
NSW,113,Cowper,2053,Brooms Head,21230,SEKFY,Paul,1,N,N,ALP,Labor,71,-13.16
NSW,113,Cowper,2053,Brooms Head,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,97,13.16
NSW,113,Cowper,462,Coffs Harbour,21230,SEKFY,Paul,1,N,N,ALP,Labor,660,-10.34
NSW,113,Cowper,462,Coffs Harbour,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,1091,10.34
NSW,113,Cowper,464,Coffs Harbour Central,21230,SEKFY,Paul,1,N,N,ALP,Labor,894,-3.18
NSW,113,Cowper,464,Coffs Harbour Central,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,1273,3.18
NSW,113,Cowper,32332,Coffs Harbour East,21230,SEKFY,Paul,1,N,N,ALP,Labor,281,-6.08
NSW,113,Cowper,32332,Coffs Harbour East,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,424,6.08
NSW,113,Cowper,463,Coffs Harbour Hospital,21230,SEKFY,Paul,1,N,N,ALP,Labor,215,-6.55
NSW,113,Cowper,463,Coffs Harbour Hospital,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,254,6.55
NSW,113,Cowper,465,Coffs Harbour Jetty,21230,SEKFY,Paul,1,N,N,ALP,Labor,796,-6.54
NSW,113,Cowper,465,Coffs Harbour Jetty,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,1083,6.54
NSW,113,Cowper,33739,Coffs Harbour PPVC,21230,SEKFY,Paul,1,N,N,ALP,Labor,1802,-8.1
NSW,113,Cowper,33739,Coffs Harbour PPVC,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,3092,8.1
NSW,113,Cowper,494,Coffs Harbour South,21230,SEKFY,Paul,1,N,N,ALP,Labor,967,-7.76
NSW,113,Cowper,494,Coffs Harbour South,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,1609,7.76
NSW,113,Cowper,466,Coffs Harbour West,21230,SEKFY,Paul,1,N,N,ALP,Labor,1223,-6.58
NSW,113,Cowper,466,Coffs Harbour West,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,1820,6.58
NSW,113,Cowper,2062,Coramba,21230,SEKFY,Paul,1,N,N,ALP,Labor,136,-6.29
NSW,113,Cowper,2062,Coramba,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,184,6.29
NSW,113,Cowper,2063,Corindi,21230,SEKFY,Paul,1,N,N,ALP,Labor,398,-12.35
NSW,113,Cowper,2063,Corindi,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,412,12.35
NSW,113,Cowper,2065,Cowper (Cowper),21230,SEKFY,Paul,1,N,N,ALP,Labor,26,-13.02
NSW,113,Cowper,2065,Cowper (Cowper),21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,77,13.02
NSW,113,Cowper,2066,Deervale,21230,SEKFY,Paul,1,N,N,ALP,Labor,29,-4.75
NSW,113,Cowper,2066,Deervale,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,60,4.75
NSW,113,Cowper,30104,Divisional Office (PREPOLL),21230,SEKFY,Paul,1,N,N,ALP,Labor,137,-5.06
NSW,113,Cowper,30104,Divisional Office (PREPOLL),21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,206,5.06
NSW,113,Cowper,2067,Dorrigo,21230,SEKFY,Paul,1,N,N,ALP,Labor,390,-4.47
NSW,113,Cowper,2067,Dorrigo,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,662,4.47
NSW,113,Cowper,470,Eungai Creek,21230,SEKFY,Paul,1,N,N,ALP,Labor,140,-13.73
NSW,113,Cowper,470,Eungai Creek,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,205,13.73
NSW,113,Cowper,471,Frederickton,21230,SEKFY,Paul,1,N,N,ALP,Labor,263,-16.83
NSW,113,Cowper,471,Frederickton,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,520,16.83
NSW,113,Cowper,472,Gladstone,21230,SEKFY,Paul,1,N,N,ALP,Labor,147,-12.21
NSW,113,Cowper,472,Gladstone,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,450,12.21
NSW,113,Cowper,473,Gleniffer,21230,SEKFY,Paul,1,N,N,ALP,Labor,111,1.79
NSW,113,Cowper,473,Gleniffer,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,75,-1.79
NSW,113,Cowper,2076,Glenreagh,21230,SEKFY,Paul,1,N,N,ALP,Labor,244,-3.56
NSW,113,Cowper,2076,Glenreagh,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,278,3.56
NSW,113,Cowper,2083,Gulmarrad,21230,SEKFY,Paul,1,N,N,ALP,Labor,286,-10.45
NSW,113,Cowper,2083,Gulmarrad,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,523,10.45
NSW,113,Cowper,476,Hat Head,21230,SEKFY,Paul,1,N,N,ALP,Labor,92,-9.71
NSW,113,Cowper,476,Hat Head,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,140,9.71
NSW,113,Cowper,480,Karangi,21230,SEKFY,Paul,1,N,N,ALP,Labor,193,-4.16
NSW,113,Cowper,480,Karangi,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,271,4.16
NSW,113,Cowper,481,Kempsey,21230,SEKFY,Paul,1,N,N,ALP,Labor,336,-7.57
NSW,113,Cowper,481,Kempsey,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,606,7.57
NSW,113,Cowper,482,Kempsey East,21230,SEKFY,Paul,1,N,N,ALP,Labor,284,-12
NSW,113,Cowper,482,Kempsey East,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,612,12
NSW,113,Cowper,483,Kempsey High,21230,SEKFY,Paul,1,N,N,ALP,Labor,489,-9.42
NSW,113,Cowper,483,Kempsey High,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,727,9.42
NSW,113,Cowper,33678,Kempsey PPVC,21230,SEKFY,Paul,1,N,N,ALP,Labor,416,-12.4
NSW,113,Cowper,33678,Kempsey PPVC,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,860,12.4
NSW,113,Cowper,485,Kempsey South,21230,SEKFY,Paul,1,N,N,ALP,Labor,288,-18.06
NSW,113,Cowper,485,Kempsey South,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,473,18.06
NSW,113,Cowper,486,Kempsey West,21230,SEKFY,Paul,1,N,N,ALP,Labor,306,-9.14
NSW,113,Cowper,486,Kempsey West,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,444,9.14
NSW,113,Cowper,2090,Korora,21230,SEKFY,Paul,1,N,N,ALP,Labor,621,-4.04
NSW,113,Cowper,2090,Korora,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,1089,4.04
NSW,113,Cowper,2097,Lowanna,21230,SEKFY,Paul,1,N,N,ALP,Labor,65,-18.43
NSW,113,Cowper,2097,Lowanna,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,82,18.43
NSW,113,Cowper,489,Macksville,21230,SEKFY,Paul,1,N,N,ALP,Labor,757,-8.82
NSW,113,Cowper,489,Macksville,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,1440,8.82
NSW,113,Cowper,2100,Maclean (Cowper),21230,SEKFY,Paul,1,N,N,ALP,Labor,417,-6.85
NSW,113,Cowper,2100,Maclean (Cowper),21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,629,6.85
NSW,113,Cowper,2101,Maclean Hospital,21230,SEKFY,Paul,1,N,N,ALP,Labor,202,-5
NSW,113,Cowper,2101,Maclean Hospital,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,261,5
NSW,113,Cowper,33763,Maclean PPVC,21230,SEKFY,Paul,1,N,N,ALP,Labor,184,-7.66
NSW,113,Cowper,33763,Maclean PPVC,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,310,7.66
NSW,113,Cowper,491,Missabotti,21230,SEKFY,Paul,1,N,N,ALP,Labor,68,-3.58
NSW,113,Cowper,491,Missabotti,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,44,3.58
NSW,113,Cowper,2105,Moonee Beach,21230,SEKFY,Paul,1,N,N,ALP,Labor,533,-5.99
NSW,113,Cowper,2105,Moonee Beach,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,719,5.99
NSW,113,Cowper,31726,Mullaway,21230,SEKFY,Paul,1,N,N,ALP,Labor,597,-6.15
NSW,113,Cowper,31726,Mullaway,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,608,6.15
NSW,113,Cowper,492,Mylestom,21230,SEKFY,Paul,1,N,N,ALP,Labor,151,-10.82
NSW,113,Cowper,492,Mylestom,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,193,10.82
NSW,113,Cowper,493,Nambucca Heads,21230,SEKFY,Paul,1,N,N,ALP,Labor,1073,-5.95
NSW,113,Cowper,493,Nambucca Heads,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,1313,5.95
NSW,113,Cowper,33737,Nambucca Heads PPVC,21230,SEKFY,Paul,1,N,N,ALP,Labor,321,-5.59
NSW,113,Cowper,33737,Nambucca Heads PPVC,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,494,5.59
NSW,113,Cowper,2107,Nana Glen,21230,SEKFY,Paul,1,N,N,ALP,Labor,279,-6.65
NSW,113,Cowper,2107,Nana Glen,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,344,6.65
NSW,113,Cowper,495,Newville,21230,SEKFY,Paul,1,N,N,ALP,Labor,438,-11.95
NSW,113,Cowper,495,Newville,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,655,11.95
NSW,113,Cowper,503,Raleigh,21230,SEKFY,Paul,1,N,N,ALP,Labor,161,-5.73
NSW,113,Cowper,503,Raleigh,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,200,5.73
NSW,113,Cowper,2113,Red Rock,21230,SEKFY,Paul,1,N,N,ALP,Labor,111,-2.19
NSW,113,Cowper,2113,Red Rock,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,81,2.19
NSW,113,Cowper,504,Repton,21230,SEKFY,Paul,1,N,N,ALP,Labor,120,-19.92
NSW,113,Cowper,504,Repton,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,131,19.92
NSW,113,Cowper,8879,Sandy Beach,21230,SEKFY,Paul,1,N,N,ALP,Labor,809,-10.56
NSW,113,Cowper,8879,Sandy Beach,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,889,10.56
NSW,113,Cowper,506,Sawtell,21230,SEKFY,Paul,1,N,N,ALP,Labor,783,-5.2
NSW,113,Cowper,506,Sawtell,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,881,5.2
NSW,113,Cowper,507,Scotts Head,21230,SEKFY,Paul,1,N,N,ALP,Labor,288,-3.22
NSW,113,Cowper,507,Scotts Head,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,204,3.22
NSW,113,Cowper,509,Smithtown,21230,SEKFY,Paul,1,N,N,ALP,Labor,122,-12.7
NSW,113,Cowper,509,Smithtown,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,335,12.7
NSW,113,Cowper,33724,South Grafton (Cowper),21230,SEKFY,Paul,1,N,N,ALP,Labor,107,-12.42
NSW,113,Cowper,33724,South Grafton (Cowper),21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,119,12.42
NSW,113,Cowper,510,South West Rocks,21230,SEKFY,Paul,1,N,N,ALP,Labor,538,-12.25
NSW,113,Cowper,510,South West Rocks,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,858,12.25
NSW,113,Cowper,32333,South West Rocks South,21230,SEKFY,Paul,1,N,N,ALP,Labor,486,-10.05
NSW,113,Cowper,32333,South West Rocks South,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,918,10.05
NSW,113,Cowper,33611,Special Hospital Team 1,21230,SEKFY,Paul,1,N,N,ALP,Labor,0,-39.84
NSW,113,Cowper,33611,Special Hospital Team 1,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,0,-60.16
NSW,113,Cowper,33716,Special Hospital Team 2,21230,SEKFY,Paul,1,N,N,ALP,Labor,0,-39.85
NSW,113,Cowper,33716,Special Hospital Team 2,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,0,-60.15
NSW,113,Cowper,33717,Special Hospital Team 3,21230,SEKFY,Paul,1,N,N,ALP,Labor,0,-40
NSW,113,Cowper,33717,Special Hospital Team 3,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,0,-60
NSW,113,Cowper,46428,Special Hospital Team 4,21230,SEKFY,Paul,1,N,N,ALP,Labor,0,-39.73
NSW,113,Cowper,46428,Special Hospital Team 4,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,0,-60.27
NSW,113,Cowper,511,Stuarts Point,21230,SEKFY,Paul,1,N,N,ALP,Labor,353,-6.51
NSW,113,Cowper,511,Stuarts Point,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,367,6.51
NSW,113,Cowper,14041,Sydney (Cowper),21230,SEKFY,Paul,1,N,N,ALP,Labor,13,-7.86
NSW,113,Cowper,14041,Sydney (Cowper),21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,22,7.86
NSW,113,Cowper,514,Taylors Arm,21230,SEKFY,Paul,1,N,N,ALP,Labor,74,-1.05
NSW,113,Cowper,514,Taylors Arm,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,115,1.05
NSW,113,Cowper,516,Thora,21230,SEKFY,Paul,1,N,N,ALP,Labor,149,-5.89
NSW,113,Cowper,516,Thora,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,109,5.89
NSW,113,Cowper,517,Toormina,21230,SEKFY,Paul,1,N,N,ALP,Labor,1010,-7.22
NSW,113,Cowper,517,Toormina,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,1394,7.22
NSW,113,Cowper,2122,Tucabia,21230,SEKFY,Paul,1,N,N,ALP,Labor,113,-13.81
NSW,113,Cowper,2122,Tucabia,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,193,13.81
NSW,113,Cowper,2125,Ulmarra,21230,SEKFY,Paul,1,N,N,ALP,Labor,204,-6.26
NSW,113,Cowper,2125,Ulmarra,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,406,6.26
NSW,113,Cowper,518,Ulong,21230,SEKFY,Paul,1,N,N,ALP,Labor,42,-2.11
NSW,113,Cowper,518,Ulong,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,52,2.11
NSW,113,Cowper,519,Upper Orara,21230,SEKFY,Paul,1,N,N,ALP,Labor,140,-0.73
NSW,113,Cowper,519,Upper Orara,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,152,0.73
NSW,113,Cowper,520,Urunga,21230,SEKFY,Paul,1,N,N,ALP,Labor,850,-7.48
NSW,113,Cowper,520,Urunga,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,993,7.48
NSW,113,Cowper,521,Utungun,21230,SEKFY,Paul,1,N,N,ALP,Labor,51,-2.06
NSW,113,Cowper,521,Utungun,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,118,2.06
NSW,113,Cowper,522,Valla Beach,21230,SEKFY,Paul,1,N,N,ALP,Labor,486,-8.76
NSW,113,Cowper,522,Valla Beach,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,517,8.76
NSW,113,Cowper,523,Warrell Creek,21230,SEKFY,Paul,1,N,N,ALP,Labor,83,-12.06
NSW,113,Cowper,523,Warrell Creek,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,277,12.06
NSW,113,Cowper,527,Willawarrin,21230,SEKFY,Paul,1,N,N,ALP,Labor,130,-20.37
NSW,113,Cowper,527,Willawarrin,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,228,20.37
NSW,113,Cowper,2138,Woolgoolga,21230,SEKFY,Paul,1,N,N,ALP,Labor,1194,-7.36
NSW,113,Cowper,2138,Woolgoolga,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,1365,7.36
NSW,113,Cowper,2139,Wooli,21230,SEKFY,Paul,1,N,N,ALP,Labor,175,-6.94
NSW,113,Cowper,2139,Wooli,21014,HARTSUYKER,Luke,5,N,Y,NP,The Nationals,227,6.94
NSW,114,Cunningham,1661,Austinmer,21442,CLIFFORD,Philip,1,N,N,LP,Liberal,291,3.19
NSW,114,Cunningham,1661,Austinmer,21294,BIRD,Sharon,2,N,Y,ALP,Labor,669,-3.19
NSW,114,Cunningham,31754,Balgownie,21442,CLIFFORD,Philip,1,N,N,LP,Liberal,628,5.27
NSW,114,Cunningham,31754,Balgownie,21294,BIRD,Sharon,2,N,Y,ALP,Labor,881,-5.27
NSW,114,Cunningham,1662,Balgownie Central,21442,CLIFFORD,Philip,1,N,N,LP,Liberal,826,4.73
NSW,114,Cunningham,1662,Balgownie Central,21294,BIRD,Sharon,2,N,Y,ALP,Labor,1139,-4.73
NSW,114,Cunningham,1664,Bellambi,21442,CLIFFORD,Philip,1,N,N,LP,Liberal,220,1.44
NSW,114,Cunningham,1664,Bellambi,21294,BIRD,Sharon,2,N,Y,ALP,Labor,892,-1.44
NSW,114,Cunningham,1668,Bulli,21442,CLIFFORD,Philip,1,N,N,LP,Liberal,267,2.79
NSW,114,Cunningham,1668,Bulli,21294,BIRD,Sharon,2,N,Y,ALP,Labor,644,-2.79
NSW,114,Cunningham,1666,Bulli Central,21442,CLIFFORD,Philip,1,N,N,LP,Liberal,759,2.31
NSW,114,Cunningham,1666,Bulli Central,21294,BIRD,Sharon,2,N,Y,ALP,Labor,1685,-2.31
NSW,114,Cunningham,1195,Bundeena,21442,CLIFFORD,Philip,1,N,N,LP,Liberal,458,2.1
NSW,114,Cunningham,1195,Bundeena,21294,BIRD,Sharon,2,N,Y,ALP,Labor,630,-2.1
NSW,114,Cunningham,1198,Coalcliff,21442,CLIFFORD,Philip,1,N,N,LP,Liberal,36,5.55
NSW,114,Cunningham,1198,Coalcliff,21294,BIRD,Sharon,2,N,Y,ALP,Labor,73,-5.55
NSW,114,Cunningham,1199,Coledale,21442,CLIFFORD,Philip,1,N,N,LP,Liberal,246,7.35
NSW,114,Cunningham,1199,Coledale,21294,BIRD,Sharon,2,N,Y,ALP,Labor,411,-7.35
NSW,114,Cunningham,539,Coniston,21442,CLIFFORD,Philip,1,N,N,LP,Liberal,443,6.01
NSW,114,Cunningham,539,Coniston,21294,BIRD,Sharon,2,N,Y,ALP,Labor,1084,-6.01
NSW,114,Cunningham,11499,Cordeaux Heights,21442,CLIFFORD,Philip,1,N,N,LP,Liberal,765,4.06
NSW,114,Cunningham,11499,Cordeaux Heights,21294,BIRD,Sharon,2,N,Y,ALP,Labor,1069,-4.06
NSW,114,Cunningham,1678,Corrimal,21442,CLIFFORD,Philip,1,N,N,LP,Liberal,690,2.46
NSW,114,Cunningham,1678,Corrimal,21294,BIRD,Sharon,2,N,Y,ALP,Labor,1517,-2.46
NSW,114,Cunningham,1679,Corrimal East,21442,CLIFFORD,Philip,1,N,N,LP,Liberal,829,3.95
NSW,114,Cunningham,1679,Corrimal East,21294,BIRD,Sharon,2,N,Y,ALP,Labor,2135,-3.95
NSW,114,Cunningham,30105,Divisional Office (PREPOLL),21442,CLIFFORD,Philip,1,N,N,LP,Liberal,114,2.05
NSW,114,Cunningham,30105,Divisional Office (PREPOLL),21294,BIRD,Sharon,2,N,Y,ALP,Labor,202,-2.05
NSW,114,Cunningham,1682,Fairy Meadow,21442,CLIFFORD,Philip,1,N,N,LP,Liberal,556,5.1
NSW,114,Cunningham,1682,Fairy Meadow,21294,BIRD,Sharon,2,N,Y,ALP,Labor,1180,-5.1
NSW,114,Cunningham,1683,Fairy Meadow South,21442,CLIFFORD,Philip,1,N,N,LP,Liberal,67,4.73
NSW,114,Cunningham,1683,Fairy Meadow South,21294,BIRD,Sharon,2,N,Y,ALP,Labor,142,-4.73
NSW,114,Cunningham,1694,Fernhill,21442,CLIFFORD,Philip,1,N,N,LP,Liberal,239,7.63
NSW,114,Cunningham,1694,Fernhill,21294,BIRD,Sharon,2,N,Y,ALP,Labor,443,-7.63
NSW,114,Cunningham,542,Figtree,21442,CLIFFORD,Philip,1,N,N,LP,Liberal,1082,2.2
NSW,114,Cunningham,542,Figtree,21294,BIRD,Sharon,2,N,Y,ALP,Labor,1780,-2.2
NSW,114,Cunningham,543,Figtree Heights,21442,CLIFFORD,Philip,1,N,N,LP,Liberal,642,1.33
NSW,114,Cunningham,543,Figtree Heights,21294,BIRD,Sharon,2,N,Y,ALP,Labor,855,-1.33
NSW,114,Cunningham,544,Gwynneville,21442,CLIFFORD,Philip,1,N,N,LP,Liberal,450,6.91
NSW,114,Cunningham,544,Gwynneville,21294,BIRD,Sharon,2,N,Y,ALP,Labor,801,-6.91
NSW,114,Cunningham,1210,Heathcote,21442,CLIFFORD,Philip,1,N,N,LP,Liberal,1045,-0.38
NSW,114,Cunningham,1210,Heathcote,21294,BIRD,Sharon,2,N,Y,ALP,Labor,980,0.38
NSW,114,Cunningham,1211,Heathcote East,21442,CLIFFORD,Philip,1,N,N,LP,Liberal,639,-0.43
NSW,114,Cunningham,1211,Heathcote East,21294,BIRD,Sharon,2,N,Y,ALP,Labor,540,0.43
NSW,114,Cunningham,1212,Helensburgh,21442,CLIFFORD,Philip,1,N,N,LP,Liberal,996,6.37
NSW,114,Cunningham,1212,Helensburgh,21294,BIRD,Sharon,2,N,Y,ALP,Labor,1201,-6.37
NSW,114,Cunningham,1213,Helensburgh North,21442,CLIFFORD,Philip,1,N,N,LP,Liberal,378,3.72
NSW,114,Cunningham,1213,Helensburgh North,21294,BIRD,Sharon,2,N,Y,ALP,Labor,584,-3.72
NSW,114,Cunningham,546,Keiraville,21442,CLIFFORD,Philip,1,N,N,LP,Liberal,915,3.73
NSW,114,Cunningham,546,Keiraville,21294,BIRD,Sharon,2,N,Y,ALP,Labor,1368,-3.73
NSW,114,Cunningham,551,Lindsay Park,21442,CLIFFORD,Philip,1,N,N,LP,Liberal,836,2.14
NSW,114,Cunningham,551,Lindsay Park,21294,BIRD,Sharon,2,N,Y,ALP,Labor,1230,-2.14
NSW,114,Cunningham,1221,Maianbar,21442,CLIFFORD,Philip,1,N,N,LP,Liberal,120,2.2
NSW,114,Cunningham,1221,Maianbar,21294,BIRD,Sharon,2,N,Y,ALP,Labor,139,-2.2
NSW,114,Cunningham,553,Mount Keira,21442,CLIFFORD,Philip,1,N,N,LP,Liberal,386,2.4
NSW,114,Cunningham,553,Mount Keira,21294,BIRD,Sharon,2,N,Y,ALP,Labor,572,-2.4
NSW,114,Cunningham,554,Mount Kembla,21442,CLIFFORD,Philip,1,N,N,LP,Liberal,204,4
NSW,114,Cunningham,554,Mount Kembla,21294,BIRD,Sharon,2,N,Y,ALP,Labor,323,-4
NSW,114,Cunningham,1689,Mount Ousley,21442,CLIFFORD,Philip,1,N,N,LP,Liberal,727,3.75
NSW,114,Cunningham,1689,Mount Ousley,21294,BIRD,Sharon,2,N,Y,ALP,Labor,924,-3.75
NSW,114,Cunningham,555,Mount Saint Thomas,21442,CLIFFORD,Philip,1,N,N,LP,Liberal,649,5.58
NSW,114,Cunningham,555,Mount Saint Thomas,21294,BIRD,Sharon,2,N,Y,ALP,Labor,1002,-5.58
NSW,114,Cunningham,1224,Otford,21442,CLIFFORD,Philip,1,N,N,LP,Liberal,78,13.38
NSW,114,Cunningham,1224,Otford,21294,BIRD,Sharon,2,N,Y,ALP,Labor,126,-13.38
NSW,114,Cunningham,1696,Russell Vale,21442,CLIFFORD,Philip,1,N,N,LP,Liberal,399,6.22
NSW,114,Cunningham,1696,Russell Vale,21294,BIRD,Sharon,2,N,Y,ALP,Labor,958,-6.22
NSW,114,Cunningham,1228,Scarborough,21442,CLIFFORD,Philip,1,N,N,LP,Liberal,61,3.42
NSW,114,Cunningham,1228,Scarborough,21294,BIRD,Sharon,2,N,Y,ALP,Labor,149,-3.42
NSW,114,Cunningham,568,Smith's Hill,21442,CLIFFORD,Philip,1,N,N,LP,Liberal,1127,2.73
NSW,114,Cunningham,568,Smith's Hill,21294,BIRD,Sharon,2,N,Y,ALP,Labor,1596,-2.73
NSW,114,Cunningham,33614,Special Hospital Team 1,21442,CLIFFORD,Philip,1,N,N,LP,Liberal,0,-48.15
NSW,114,Cunningham,33614,Special Hospital Team 1,21294,BIRD,Sharon,2,N,Y,ALP,Labor,0,-51.85
